+------------------------------------------------------------------------------+
| TPS HIPER_LITE       |  P/N 01-840802-03 Antenna+receiver+wireless, GPS      |
| TPS HIPER_PLUS       |  P/N 01-840801-01 Antenna+receiver+wireless, G/G      |
| TPS LEGACY           |  Same as JPS LEGACY                                   |
| TPS NETG3            |  GPS/GLONASS/Galileo 72 channel receiver              |
| TPS ODYSSEY_E        |  receiver L1/L2 with integrated CE device             |
| TPS ODYSSEY_I        |  Integrated antenna/receiver L1/L2                    |
+----------------------+-------------------------------------------------------+
| TOPCON Antennae      |                                                       |
| IGS Codes-15 columns |                      Description                      |
| XXXXXXXXXXXXXXX DOME |                                                       |
+----------------------+-------------------------------------------------------+
| TOP700337            |  Model 700337   (same as ASH700228D)                  |
| TOP700779A           |  Model 700779.A (same as ASH700718A)                  |
| TOP72110             |  Model 72110, used with the TURBO-SII receiver        |
|                      |   small radius with Dorne Margolin element            |
| TPSCR.G3             |  Topcon GPS/GLONASS/Galileo choke ring antenna        |
| TPSCR3_GGD           |  Part No. 01-031401-01                                |
| TPSCR4               |  P/N 01-840002-01 Choke ring L1/L2                    |
| TPSG3_A1             |  Topcon GPS/GLONASS/Galileo antenna with ground plane |
| TPSHIPER_GD          |  P/N 01-830401-01 Integrated antenna+receiver         |
| TPSHIPER_GGD         |  P/N 01-840401-01 Antenna+receiver GPS/GLONASS        |
| TPSHIPER_LITE        |  P/N 01-840802-03 Antenna+receiver+wireless, GPS      |
| TPSHIPER_PLUS        |  P/N 01-840801-01 Antenna+receiver+wireless, G/G      |
| TPSLEGANT_G          |  P/N 01-830005-01 L1                                  |
| TPSLEGANT2           |  P/N 01-830004-02 L1/L2                               |
| TPSLEGANT3_UHF       |  P/N 01-830004-03 L1/L2                               |
| TPSODYSSEY_I         |  Integrated antenna/receiver L1/L2                    |
| TPSPG_A1             |  P/N 01-840201-04 L1/L2 without groundplane           |
| TPSPG_A1+GP          |  P/N 01-840201-04 L1/L2 with groundplane              |
+----------------------+-------------------------------------------------------+
| Previously valid     |  New Codes                                            |
+----------------------+-------------------------------------------------------+
| TOPCON GP-R1SD       |  NONE                                                 |
| TOPCR3_GGD           |  TPSCR3_GGD                                           |
+----------------------+-------------------------------------------------------+
| TOPCON Antenna Domes |                                                       |
| IGS Codes-cols.17-20 |                      Description                      |
| XXXXXXXXXXXXXXX DOME |                                                       |
+----------------------+-------------------------------------------------------+
| xxxxxxxxxxxxxxx CONE |  Topcon part no. 10-031401-01 conical dome            |
| xxxxxxxxxxxxxxx TPSH |  Topcon hemispherical dome for choke ring antenna     |
| xxxxxxxxxxxxxxx TPSD |  Topcon hemispherical dome for PG-A1 and G3-A1        |
+----------------------+-------------------------------------------------------+

+----------------------+-------------------------------------------------------+
| TRIMBLE Receivers    |                                                       |
| IGS Codes-20 columns |                      Description                      |
| XXXXXXXXXXXXXXXXXXXX |                                                       |
+----------------------+-------------------------------------------------------+
| TRIMBLE 4000S        |  Single frequency model                               |
| TRIMBLE 4000SE       |  Single frequency with internal antenna               |
| TRIMBLE 4000SL       |  Single frequency model                               |
| TRIMBLE 4000ST S     |  Single frequency model                               |
| TRIMBLE 4000ST       |  Dual frequency model                                 |
| TRIMBLE 4000SX       |  Single frequency model                               |
| TRIMBLE 4000SLD      |  Dual freq. L1 C/A; L2 squaring                       |
| TRIMBLE 4000SST      |  Dual freq. L1 C/A; L2 squaring; L2 P-code optional   |
| TRIMBLE 4000SSE      |  Dual freq. P-code on L1 and L2; xcr Y-code           |
| TRIMBLE 4000SSI      |  Dual freq. P-code on L1 and L2; xcr Y-code           |
|                      |  ("Geodetic Surveyor 4000SSi")                        |
| TRIMBLE 4000SSI-SS   |  Dual freq. P-code on L1 and L2; xcr Y-code           |
|                      |  ("Site Surveyor 4000SSi")                            |
| TRIMBLE 4400         |  L1/L2 receiver, enhanced L2 tracking                 |
| TRIMBLE 4600         |  L1 receiver, with internal antenna                   |
| TRIMBLE 4700         |  "Total station 4700" (external antenna)              |
| TRIMBLE 4800         |  L1/enhanced L2 receiver,                             |
|                      |   with internal antenna and radio modem, p/n: 32119-XX|
| TRIMBLE 5700         |  L1/L2 receiver with Maxwell-4 ASIC                   |
| TRIMBLE 7400MSI      |  L1/L2 receiver, enhanced L2 tracking                 |
| TRIMBLE 5800         |  L1/L2 integrated receiver/antenna                    |
| TRIMBLE GEODESIST P  |  Dual freq. P-code on L1 and L2 (same box as SST)     |
| TRIMBLE MS750        |  Dual freq. L1 C/A; L1/L2 full cycle RTK rcvr         |
| TRIMBLE NETR3        |  L1/L2+L2C/L5 GLONASS L1/L2 Maxwell-5 ASIC,ethernet   |
| TRIMBLE NETR5        |  L1/L2+L2C/L5 GLONASS L1/L2 Maxwell-5 ASIC,eth + SBAS |
| TRIMBLE NETR8        |  L1/L2+L2C/L5 GLONASS L1/L2 Maxwell-5 ASIC,eth + SBAS,|
|                      |  with external frequency support                      |
| TRIMBLE NETRS        |  L1/L2+L2C with Maxwell-5 ASIC, ethernet, ext freq.   |
| TRIMBLE R7           |  L1/L2+L2C 5700 chassis w/ Maxwell-5 ASIC             |
| TRIMBLE R8           |  L1/L2+L2C integrated receiver/antenna w/ Maxwell-5   |
+----------------------+-------------------------------------------------------+
| TRIMBLE Antennae     |                                                       |
| IGS Codes-15 columns |                      Description                      |
| XXXXXXXXXXXXXXX DOME |                                                       |
+----------------------+-------------------------------------------------------+
| TRM10877.10_H        |  4000SX Helical, Model 10877.10                       |
| TRM11877.10+SGP      |  4000SX Micro, square groundplane, Model 11877.10     |
| TRM12333.00+RGP      |  4000SL Micro, round groundplane, Model 12333.00      |
|                      |   (with pyramid patch antenna cover)                  |
| TRM12562.00+SGP      |  4000SLD L1/L2, square groundplane, Model 12562.00    |
| TRM12562.10+RGP      |  4000SLD L1/L2, round groundplane, Model 12562.10     |
| TRM14156.00-GP       |  4000ST Kinematic External, Model 14156.00            |
|                      |   (no groundplane)                                    |
| TRM14177.00          |  4000ST L1 Geodetic, Model 14177.00                   |
| TRM14532.00          |  4000ST L1/L2 Geodetic, Model 14532.00                |
| TRM14532.10          |  4000SSE Kin L1/L2, Model 14532.10                    |
| TRM16741.00          |  Compact Dome, Model 16741.00                         |
| TRM17200.00          |  4000SE L1 Internal, Model 17200.00                   |
| TRM22020.00+GP       |  Geod. L1/L2 compact, with groundplane, Model 22020-00|
| TRM22020.00-GP       |  Geod. L1/L2 compact; w/o groundplane, Model 22020-00 |
| TRM23903.00          |  Permanent L1/L2, Model 23903.00, cast preamp housing |
| TRM23965.00          |  Compact L1 with groundplane, Model 23965.00          |
| TRM26738.00          |  L1 antenna used by US Coast Guard, Model 26738.00    |
| TRM27947.00+GP       |  Rugged L1/L2 with groundplane, Model 27947.00        |
| TRM27947.00-GP       |  Rugged L1/L2 w/o groundplane, Model 27947.00         |
| TRM29659.00          |  Trimble L1/L2 Dorne Margolin element with chokerings |
|                      |   Model 29659.00                                      |
| TRM33429.00+GP       |  L1/L2 microcentered, Compact Geodetic, Model 33429.00|
|                      |   (with groundplane)                                  |
| TRM33429.00-GP       |  L1/L2 microcentered, Compact Geodetic                |
|                      |   (no groundplane)                                    |
| TRM33429.20+GP       |  L1/L2 microcentered, Compact Geodetic, Model 33429-20|
|                      |   (with groundplane)                                  |
| TRM39105.00          |  Zephyr 4-point feed antenna - No Ground Plane        |
| TRM4000ST_INT        |  4000ST L1 Internal                                   |
| TRM41249.00          |  Zephyr 4-point feed antenna - Stealth Ground Plane   |
| TRM41249USCG         |  Zephyr Geodetic L1/L2 +RD w/ USCG mount              |
| TRM4800              |  L1/enhanced L2 receiver,                             |
|                      |   with internal antenna and radio modem, p/n: 32119-XX|
| TRM55971.00          |  Zephyr GNSS Geodetic II - lead-based solder          |
|                      |   L1/L2/L5/G1/G2/G3/E1/E2/E5ab/E6/Compass             |
| TRM57971.00          |  Zephyr GNSS Geodetic II - RoHS compliant solder      |
|                      |   L1/L2/L5/G1/G2/G3/E1/E2/E5ab/E6/Compass             |
| TRM5800              |  Antenna inside TRIMBLE 5800 and TRIMBLE R8           |
| TRM59800.00          |  Dorne Margolin with chokerings, Model 59800.00       |
|                      |  L1/L2/L5/G1/G2/G3/E1/E2/E5ab/E6/Compass,             |
|                      |  GPS, GLONASS, Galileo & Compass                      |
+----------------------+-------------------------------------------------------+
| Previously valid     |  New Codes                                            |
+----------------------+-------------------------------------------------------+
| 4000SX MICRO         |  TRM11877.10+SGP                                      |
| 4000SL MICRO         |  TRM12333.00+RGP                                      |
| 4000SLD L1/L2        |  TRM12562.00+SGP                                      |
| 4000ST INTERNAL      |  TRM4000ST_INT                                        |
| 4000ST KINEMATIC     |  TRM14156.00-GP                                       |
| 4000ST L1 GEODETIC   |  TRM14177.00                                          |
| 4000ST L1/L2 GEOD    |  TRM14532.00                                          |
| 4000SE INTERNAL      |  TRM17200.00                                          |
| TR GEOD L1/L2 GP     |  TRM22020.00+GP                                       |
| TR GEOD L1/L2 W/O GP |  TRM22020.00-GP                                       |
| DORNE MARGOLIN TRIM  |  TRM29659.00                                          |
| TRM10877.10+SGP      |  TRM11877.10+SGP                                      |
| TRM10877.10+RGP      |  TRM12333.00+RGP                                      |
+----------------------+-------------------------------------------------------+
| TRIMBLE Antenna Domes|                                                       |
| IGS Codes-cols.17-20 |                      Description                      |
| XXXXXXXXXXXXXXX DOME |                                                       |
+----------------------+-------------------------------------------------------+
| xxxxxxxxxxxxxxx RPTR |  Regal Plastic 19 inch dome for TRM33429.00+GP        |
| xxxxxxxxxxxxxxx TCWD |  Trimble 24490-00 Conical Weather Dome                |
|                      |   Warning: This radome requires an additional dome    |
|                      |   groundplane affecting the ARP definition!           |
| xxxxxxxxxxxxxxx TZGD |  Trimble Hemisph. Dome for Zephyr Geodetic 41249.00   |
+----------------------+-------------------------------------------------------+

+----------------------+-------------------------------------------------------+
| Other Receivers      |                                                       |
| IGS Codes-20 columns |                      Description                      |
| XXXXXXXXXXXXXXXXXXXX |                                                       |
+----------------------+-------------------------------------------------------+
| CMC ALLSTAR OEM      |  Canadian Marconi Allstar OEM                         |
| CMC ALLSTAR 12       |  Canadian Marconi Allstar 12, L1 receiver             |
|                      |   (part of UNAVCO's volcano monitoring system)        |
| ESA/ISN GNSS         |  8 channel dual-frequency GPS/GLONASS receiver        |
|                      |   developed by ESA for U. Leeds                       |
| ROCKWELL ZODIAC OEM  |  Rockwell Zodiac OEM                                  |
+----------------------+-------------------------------------------------------+
| Other Antennae       |                                                       |
| IGS Codes-15 columns |                      Description                      |
| XXXXXXXXXXXXXXX DOME |                                                       |
+----------------------+-------------------------------------------------------+
| AERAT2775_43         |  Aeroantenna L1/L2 GPS Survey Antenna                 |
|                      |  Ceramic patch element,internal groundplane,chokering |
| AERAT1675_29         |  Aeroantenna L1/L2 GPS + GLONASS Survey Antenna       |
|                      |  Ceramic patch element,internal groundplane,chokering |
| GPPNULLANTENNA       |  Geo++ ideal isotropic, absolute antenna:             |
|                      |  see http://www.geopp.com/gnpcvdb/AOA_DM_T/           |
+----------------------+-------------------------------------------------------+

+------------------------------------------------------------------------------+
| Satellite Antennae   |                                                       |
| IGS Codes-20 columns |                      Description                      |
| XXXXXXXXXXXXXXXXXXXX |                                                       |
+----------------------+-------------------------------------------------------+
| BLOCK I              |  GPS BLOCK I     : SVN 01-11                          |
| BLOCK II             |  GPS BLOCK II    : SVN 13-21                          |
| BLOCK IIA            |  GPS BLOCK IIA   : SVN 22-40                          |
| BLOCK IIR-A          |  GPS BLOCK IIR   : SVN 41, 43-46, 51, 54, 56          |
| BLOCK IIR-B          |  GPS BLOCK IIR   : SVN 47, 59-61                      |
| BLOCK IIR-M          |  GPS BLOCK IIR-M : SVN 48-50, 52-53, 55, 57-58        |
| BLOCK IIF            |  GPS BLOCK IIF   : SVN 62-73                          |
| GLONASS              |  GLONASS         : GLONASS no. 201-249, 750-798       |
| GLONASS-M            |  GLONASS-M       : GLONASS no. 701-729                |
| GLONASS-K            |  GLONASS-K                                            |
+----------------------+-------------------------------------------------------+
| Previously valid     |  New Codes                                            |
+----------------------+-------------------------------------------------------+
| BLOCK IIR            |  BLOCK IIR-A          | BLOCK IIR-B                   |
+----------------------+-------------------------------------------------------+

+----------------------+-------------------------------------------------------+
| Antenna Domes        |                                                       |
| IGS Codes-cols.17-20 |                      Description                      |
| XXXXXXXXXXXXXXX DOME |                                                       |
+----------------------+-------------------------------------------------------+
| xxxxxxxxxxxxxxx AUST |  Australian radome: hemispherical High Impact         |
|                      |  Clear Perspex                                        |
| xxxxxxxxxxxxxxx BEVA |  Austrian dome with cylinders and spherical cap,      |
|                      |  elongated design                                     |
| xxxxxxxxxxxxxxx CAFG |  Kearney-Powerglass fiberglass enclosure, used in     |
|                      |  California by USGS&early SCIGN sites(PVEP,TRAK,HOLC) |
| xxxxxxxxxxxxxxx CONE |  Topcon p/n 10-031401-01 conical Reg-Ant Choke        |
|                      |   Ring Cap                                            |
| xxxxxxxxxxxxxxx DUTD |  Delft University of Technology Design                |
| xxxxxxxxxxxxxxx EMRA |  EMR clear spherical acrylic dome                     |
| xxxxxxxxxxxxxxx JAVC |  Hemispherical dome for JAV_RINGANT_G3T chokering ant |
| xxxxxxxxxxxxxxx JPLA |  JPL acrylic dome                                     |
| xxxxxxxxxxxxxxx LEIC |  Dome for LEICA AT303 and AT503, conical shape        |
| xxxxxxxxxxxxxxx LEIS |  Dome for DORNE MARGOLIN LEICA, spherical shape       |
| xxxxxxxxxxxxxxx LEIT |  Dome for LEICA AR25                                  |
| xxxxxxxxxxxxxxx MMAC |  Clear spherical dome covering antenna element        |
|                      |   with MiniMac MAC4647942 antenna                     |
| xxxxxxxxxxxxxxx OLGA |  Austrian dome with cylinders and spherical cap,      |
|                      |  standard design                                      |
| xxxxxxxxxxxxxxx OSOD |  Dome used in Swedish array                           |
| xxxxxxxxxxxxxxx PFAN |  Austrian dome with cylinders and spherical cap,      |
|                      |  big size design                                      |
| xxxxxxxxxxxxxxx RPTR |  Regal Plastic 19 inch dome for TRM33429.00+GP        |
| xxxxxxxxxxxxxxx SCIS |  SCIGN short antenna dome                             |
| xxxxxxxxxxxxxxx SCIT |  SCIGN tall antenna dome                              |
| xxxxxxxxxxxxxxx SCPL |  Polycarbonate enclosures, 24-48 diameter             |
|                      |   used at early SCIGN sites (CHIL, CMP9, CLAR, LEEP)  |
| xxxxxxxxxxxxxxx SNOW |  ASHTECH conical "snow" antenna dome                  |
| xxxxxxxxxxxxxxx SPKE |  SPECTRA PRECISION conical dome with spike,           |
|                      |   used with the SPP571908273 antenna                  |
| xxxxxxxxxxxxxxx TCWD |  Trimble 24490-00 Conical Weather Dome                |
|                      |   Warning: This radome requires an additional dome    |
|                      |   groundplane affecting the ARP definition!           |
| xxxxxxxxxxxxxxx TPSD |  Topcon hemispherical dome for PG-A1 and G3-A1        |
| xxxxxxxxxxxxxxx TPSH |  Topcon hemispherical dome for choke ring antenna     |
| xxxxxxxxxxxxxxx TZGD |  Trimble Hemisph. Dome for Zephyr Geodetic 41249.00   |
| xxxxxxxxxxxxxxx UNAV |  UNAVCO clear spherical antenna dome                  |
|                      |                                                       |
| xxxxxxxxxxxxxxx DOME |  Miscellaneous antenna dome                           |
| xxxxxxxxxxxxxxx ENCL |  Miscellaneous antenna enclosure                      |
| xxxxxxxxxxxxxxx NONE |  No antenna dome                                      |
| xxxxxxxxxxxxxxx UNKN |  Use for historic data periods only when radome       |
|                      |  status was not accurately recorded                   |
+----------------------+-------------------------------------------------------+
| Previously valid     |  New Codes                                            |
+----------------------+-------------------------------------------------------+
| xxxxxxxxxxxxxxx GRAZ |  xxxxxxxxxxxxxxx BEVA | xxxxxxxxxxxxxxx OLGA          |
|                      |  xxxxxxxxxxxxxxx PFAN                                 |
| xxxxxxxxxxxxxxx      |  xxxxxxxxxxxxxxx NONE                                 |
+----------------------+-------------------------------------------------------+

Sources of Information:

Web Pages: 
http://www.3snavigation.com            (3S Navigation)
http://www.aeroantenna.com             (Aero Antenna)
http://www.amlant.co.uk                (Alison Microwave Ltd.)
http://www.datagrid-international.com  (DataGrid)
http://www.geotracer.com               (Geotracer)
http://www.gutec.se                    (Gutec AB)
http://www.acd.itt.com                 (ITT, Allen Osborne Associates)
http://www.javad.com                   (Javad)
http://www.leica.com                   (Leica)
http://pro.magellangps.com             (Magellan, Thales, Ashtech)
http://www.micropulse.com              (MicroPulse)
http://www.navcomtech.com              (NavCom)
http://www.ngs.noaa.gov/ANTCAL         (NGS)
http://www.novatel.com                 (Novatel)
http://www.sensorantennas.com          (Sensor Systems)
http://www.septentrio.com              (Septentrio)
http://www.sokkia.com                  (Sokkia)
http://www.spectraprecision.com        (Spectra Precision)
http://www.topcon.com                  (Topcon)
http://www.trimble.com                 (Trimble)

GPS Manufacturers:
Javad Ashjaee, JPS & later JNS (javad [at] javad [dot] com)
Jacques Beser, 3S Navigation (jbeser [at] aol [dot] com)
Doug Hogarth, Javad information source (dougho [at] niceties [dot] com)
Frank Pache, Leica (Frank.Pache [at] leica-geosystems [dot] com)
Terry Wortham, Trimble Navigation (terry_wortham [at] trimble [dot] com)
Jim Holston, AOA (aoa [at] aoa-gps [dot] com)
Robert Snow, Magellan (formerly Thales, formerly Ashtech) (rsnow [at] magellangps [dot] com)
Peter, Aero Antenna (sales [at] aeroantenna [dot] com)
Rick Jones, Regal Plastics (rjones [at] regalplastics [dot] com)
Keith.Vandierendonck [at] novatel [dot] ca, Waldemar.Kunysz [at] novatel [dot] ca (antenna specialist), NovAtel
Morgan Smith, Topcon Positioning Systems (MSmith [at] topcon [dot] com)
Kirk Burnell, Hemisphere GPS (KBurnell [at] hemispheregps [dot] com)
Kevin Dixon, Navcom Technology (kdixon [at] navcomtech [dot] com)
